scenario,N,rep,true_b1,true_b2,true_ind,cs_b1,cs_b1_cov,cs_b2,cs_b2_cov,lv_b1,lv_b1_cov,lv_b2,lv_b2_cov,lap_b1,lap_b1_cov,lap_b2,lap_b2_cov,lap_ind,lap_ind_sig
medium,100,48,0.5,0.4,0.2,0.4103314269179575,1,0.5257907922856451,1,0.5147936073919175,1,0.5622226157695147,1,,,,,,
medium,100,49,0.5,0.4,0.2,0.34455258998990285,1,0.3703889164831246,1,0.3362801184835685,1,0.2914612543515327,1,,,,,,
medium,150,0,0.5,0.4,0.2,0.4614747475145712,1,0.5208287948458239,1,0.6679559587179968,0,0.4215747459511436,1,,,,,,
medium,150,1,0.5,0.4,0.2,0.3589361367771878,1,0.3565545912879438,1,0.4957371991397611,1,0.46752357434956904,1,,,,,,
medium,150,2,0.5,0.4,0.2,0.555386178549075,1,0.3547415869777435,1,0.6364533583080856,1,0.302210592731662,1,,,,,,
medium,150,3,0.5,0.4,0.2,0.38936991042737396,1,0.2850853989188879,1,0.6355070025583229,1,0.24347123752683578,1,,,,,,
medium,150,4,0.5,0.4,0.2,0.38475743766544807,1,0.5948583053070154,0,0.43199397990436844,1,0.5247893378643068,1,,,,,,
medium,150,5,0.5,0.4,0.2,0.2753499408484688,0,0.45352340740940844,1,0.3969689361177121,1,0.5076524394900656,1,,,,,,
medium,150,6,0.5,0.4,0.2,0.3262832588103561,1,0.3662320561772785,1,0.4916172076871898,1,0.4116823953243475,1,,,,,,
medium,150,7,0.5,0.4,0.2,0.346158788906881,1,0.23824318391038132,1,0.4440163631681335,1,0.2281745639333012,1,,,,,,
medium,150,8,0.5,0.4,0.2,0.5286513305498343,1,0.3685904843850635,1,0.4955368412153147,1,0.39434391943282937,1,,,,,,
medium,150,9,0.5,0.4,0.2,0.4657407522605286,1,0.3875465406610111,1,0.4916643746467162,1,0.3783225158664663,1,,,,,,
medium,150,10,0.5,0.4,0.2,0.43699416054958523,1,0.3649057633855841,1,0.597265172319046,1,0.29574371831279095,1,,,,,,
medium,150,11,0.5,0.4,0.2,0.45337818539557556,1,0.5697558037418196,1,0.5473294777262595,1,0.552375711182839,1,,,,,,
medium,150,12,0.5,0.4,0.2,0.4352028864250213,1,0.4630780484167795,1,0.46333751838438264,1,0.4606854387115855,1,,,,,,
medium,150,13,0.5,0.4,0.2,0.40224002284515525,1,0.32742273354429946,1,0.44935361327535384,1,0.3778856701805396,1,,,,,,
medium,150,14,0.5,0.4,0.2,0.47046840447631216,1,0.4427526808036775,1,0.607046728428247,1,0.4533762045863204,1,,,,,,
medium,150,15,0.5,0.4,0.2,0.2854112039661714,0,0.4239408733303025,1,0.4326574021477932,1,0.3559812347453158,1,,,,,,
medium,150,16,0.5,0.4,0.2,0.4273244785672094,1,0.4497372041484991,1,0.5997702426837105,1,0.48838521810027036,1,,,,,,
medium,150,17,0.5,0.4,0.2,0.35769567629622107,1,0.2549462647571692,1,0.3604572233898462,1,0.2436555525010331,1,,,,,,
medium,150,18,0.5,0.4,0.2,0.3830763159870104,1,0.45777839477074633,1,0.47745933760164283,1,0.4740135766995047,1,,,,,,
medium,150,19,0.5,0.4,0.2,0.43337695463411324,1,0.5264767999265512,1,0.5011402340655577,1,0.48501610529801387,1,,,,,,
medium,150,20,0.5,0.4,0.2,0.2807679746920733,0,0.4222808125776659,1,0.3859655383653803,1,0.35556587113186366,1,,,,,,
medium,150,21,0.5,0.4,0.2,0.33063837668303675,1,0.4438931700923279,1,0.44739001743861107,1,0.4111571881719467,1,,,,,,
medium,150,22,0.5,0.4,0.2,0.3693485725377595,1,0.4896880503235135,1,0.4460529571037728,1,0.54477639683084,1,,,,,,
medium,150,23,0.5,0.4,0.2,0.39333537908440575,1,0.3216296339055586,1,0.420961811939401,1,0.35115257249093546,1,,,,,,
medium,150,24,0.5,0.4,0.2,0.34421566574391715,1,0.38478633924617944,1,0.4281643771050146,1,0.48151332071757036,1,,,,,,
medium,150,25,0.5,0.4,0.2,0.483556527779583,1,0.2630088179337269,1,0.49772375171605404,1,0.31010285352307465,1,,,,,,
medium,150,26,0.5,0.4,0.2,0.44491036821651553,1,0.4761047962403249,1,0.5522530816666597,1,0.5179108849146139,1,,,,,,
medium,150,27,0.5,0.4,0.2,0.5521718654579554,1,0.3375723631689065,1,0.6143401751581311,1,0.39551293985476316,1,,,,,,
medium,150,28,0.5,0.4,0.2,0.3632154022348088,1,0.34936607939915076,1,0.4626275059166745,1,0.3580218955407515,1,,,,,,
medium,150,29,0.5,0.4,0.2,0.12351673273616282,0,0.3853605109399563,1,0.23544200592757503,0,0.46775490073797593,1,,,,,,
medium,150,30,0.5,0.4,0.2,0.30163835694522556,0,0.3178360360471894,1,0.4538700231341354,1,0.297591452126611,1,,,,,,
medium,150,31,0.5,0.4,0.2,0.47643573608607614,1,0.27196855291274286,1,0.5084525466919906,1,0.33662938317798274,1,,,,,,
medium,150,32,0.5,0.4,0.2,0.3510095034099058,1,0.5647937278819133,0,0.4140949944441411,1,0.5087595720498533,1,,,,,,
medium,150,33,0.5,0.4,0.2,0.34549649110381075,1,0.40194769671210895,1,0.4885446349122275,1,0.398278315028349,1,,,,,,
medium,150,34,0.5,0.4,0.2,0.2828926695923473,0,0.44479529141603924,1,0.44859165489823655,1,0.42641106779487836,1,,,,,,
medium,150,35,0.5,0.4,0.2,0.439201483536044,1,0.35394119076660413,1,0.5637772069215268,1,0.4461853213871009,1,,,,,,
medium,150,36,0.5,0.4,0.2,0.516148798500125,1,0.3418106130103553,1,0.6414271535647721,1,0.2839531038667403,1,,,,,,
medium,150,37,0.5,0.4,0.2,0.44249037829375304,1,0.15137647026939036,0,0.5255035116264832,1,0.16869422958093072,0,,,,,,
medium,150,38,0.5,0.4,0.2,0.41168393673711134,1,0.3611400320437509,1,0.5081807134381875,1,0.37340319182974124,1,,,,,,
medium,150,39,0.5,0.4,0.2,0.36394307330117515,1,0.24805845128505488,0,0.5180949481882308,1,0.22052046791325583,0,,,,,,
medium,150,40,0.5,0.4,0.2,0.4443324328133299,1,0.33647852295791375,1,0.6947195282206459,0,0.28909578914258866,1,,,,,,
medium,150,41,0.5,0.4,0.2,0.4046310849490854,1,0.4317258669807873,1,0.47961642428443874,1,0.44648038139252083,1,,,,,,
medium,150,42,0.5,0.4,0.2,0.353161203490921,1,0.3959543328631516,1,0.37234150042895775,1,0.5099628950438534,1,,,,,,
medium,150,43,0.5,0.4,0.2,0.43554531546363157,1,0.27190582098524185,1,0.48752712775515095,1,0.26036996125842937,1,,,,,,
medium,150,44,0.5,0.4,0.2,0.48493295354589305,1,0.2190955926060256,0,0.5926486705918118,1,0.29005659460597344,1,,,,,,
medium,150,45,0.5,0.4,0.2,0.3687511537991372,1,0.22625756747525005,1,0.5165823188915915,1,0.22488204726174882,1,,,,,,
medium,150,46,0.5,0.4,0.2,0.4238511792483814,1,0.2111082752025412,0,0.4769128617586474,1,0.24989765436109382,1,,,,,,
medium,150,47,0.5,0.4,0.2,0.592470171951748,1,0.3067072343963127,1,0.6479245639004747,1,0.34270702261012614,1,,,,,,
medium,150,48,0.5,0.4,0.2,0.3245210457242277,0,0.31602398510940727,1,0.39594902836047385,1,0.3975176280140261,1,,,,,,
medium,150,49,0.5,0.4,0.2,0.34198415107756963,1,0.2638386493517398,1,0.4850601351123813,1,0.3574824684109282,1,,,,,,
medium,200,0,0.5,0.4,0.2,0.4923891449146466,1,0.4414981841377161,1,0.515038652554259,1,0.4600162313993363,1,,,,,,
medium,200,1,0.5,0.4,0.2,0.26381471946567797,0,0.4475854122134779,1,0.3598515267467056,0,0.5075514626481582,1,,,,,,
medium,200,2,0.5,0.4,0.2,0.46769699450349905,1,0.34231450397183605,1,0.520896761084395,1,0.41283490495463565,1,,,,,,
medium,200,3,0.5,0.4,0.2,0.40318330543555886,1,0.5010302099470131,1,0.5797150569062463,1,0.4578017573936159,1,,,,,,
medium,200,4,0.5,0.4,0.2,0.37981199946401956,1,0.4142113737550646,1,0.49233685615881884,1,0.45320039323155237,1,,,,,,
medium,200,5,0.5,0.4,0.2,0.38746472456594844,1,0.3508196588524763,1,0.511080238232011,1,0.3861219157003232,1,,,,,,
medium,200,6,0.5,0.4,0.2,0.4377561563817837,1,0.275307814102045,1,0.45412301430368773,1,0.34332114281668924,1,,,,,,
medium,200,7,0.5,0.4,0.2,0.2971041676318824,0,0.4658229621988885,1,0.4133567943148849,1,0.4936974592071482,1,,,,,,
medium,200,8,0.5,0.4,0.2,0.4129723537223188,1,0.49504926859035026,1,0.47086196440909833,1,0.4655254407307074,1,,,,,,
medium,200,9,0.5,0.4,0.2,0.3576119652881384,1,0.3220308413969548,1,0.45364801111253444,1,0.3967609058616196,1,,,,,,
medium,200,10,0.5,0.4,0.2,0.36485915731237745,1,0.451150949793459,1,0.5337926871844484,1,0.3809839745659443,1,,,,,,
medium,200,11,0.5,0.4,0.2,0.4520368678816643,1,0.43122204261161573,1,0.557961189333422,1,0.3956446142862939,1,,,,,,
medium,200,12,0.5,0.4,0.2,0.31601887390345373,0,0.3390580583923939,1,0.4325055218325307,1,0.2360553403375835,1,,,,,,
medium,200,13,0.5,0.4,0.2,0.5141003104773842,1,0.21313719297825376,0,0.5850462053401287,1,0.23181862423046964,0,,,,,,
medium,200,14,0.5,0.4,0.2,0.5268835280763706,1,0.33555047632598356,1,0.6181230423024524,1,0.37909088524827944,1,,,,,,
medium,200,15,0.5,0.4,0.2,0.39270066813123783,1,0.4241822970177571,1,0.5158029050299798,1,0.4707000553967029,1,,,,,,
medium,200,16,0.5,0.4,0.2,0.2814302240137527,0,0.3251714642687268,1,0.44989830385122054,1,0.32422152283284933,1,,,,,,
medium,200,17,0.5,0.4,0.2,0.339864179488207,0,0.424814288506315,1,0.4992419197067823,1,0.4762477712651158,1,,,,,,
medium,200,18,0.5,0.4,0.2,0.41837544544839816,1,0.3332305983601328,1,0.5105327296573448,1,0.3996845442295875,1,,,,,,
medium,200,19,0.5,0.4,0.2,0.33088646471202954,0,0.30344972830710837,1,0.4043863997072576,1,0.38842452107085945,1,,,,,,
medium,200,20,0.5,0.4,0.2,0.46094361688142077,1,0.4570218073282016,1,0.5010370524880973,1,0.48880320436741403,1,,,,,,
medium,200,21,0.5,0.4,0.2,0.39177258929545394,1,0.2834632773627843,1,0.45908264030631185,1,0.3831095779556785,1,,,,,,
medium,200,22,0.5,0.4,0.2,0.46071037510797697,1,0.397810930026964,1,0.5799699260786905,1,0.4384813429053521,1,,,,,,
medium,200,23,0.5,0.4,0.2,0.23817050916287516,0,0.48573977071315166,1,0.39236446607558634,1,0.48206948129453836,1,,,,,,
medium,200,24,0.5,0.4,0.2,0.370471257485155,1,0.39886947131413913,1,0.4532152071794831,1,0.41414819000089637,1,,,,,,
medium,200,25,0.5,0.4,0.2,0.44099937813045015,1,0.32237647782431567,1,0.48953359342771785,1,0.3695782890087688,1,,,,,,
medium,200,26,0.5,0.4,0.2,0.3883031372560516,1,0.3959446030822358,1,0.38603984814856585,1,0.4199482251453915,1,,,,,,
medium,200,27,0.5,0.4,0.2,0.4142085037409159,1,0.3750294685076224,1,0.5323471819529193,1,0.4200691814403502,1,,,,,,
medium,200,28,0.5,0.4,0.2,0.312589255709901,0,0.35271985974624165,1,0.41243867931785516,1,0.3727401370824615,1,,,,,,
medium,200,29,0.5,0.4,0.2,0.4553275663460973,1,0.3611852652222427,1,0.5140363278794701,1,0.3960112344435337,1,,,,,,
medium,200,30,0.5,0.4,0.2,0.6082330606147743,1,0.47580817157504945,1,0.5354252428810315,1,0.5424560662641894,0,,,,,,
medium,200,31,0.5,0.4,0.2,0.4074694551716783,1,0.34153124920954886,1,0.5433867728443342,1,0.4473976632255299,1,,,,,,
medium,200,32,0.5,0.4,0.2,0.4620788734356233,1,0.2554317450021278,0,0.5391017780069094,1,0.24303965080163117,0,,,,,,
medium,200,33,0.5,0.4,0.2,0.2907176847789654,0,0.3899349061178338,1,0.4426817313309684,1,0.36206175197408375,1,,,,,,
medium,200,34,0.5,0.4,0.2,0.3935935684784928,1,0.4175053498588305,1,0.5055535092886122,1,0.42830632369062266,1,,,,,,
medium,200,35,0.5,0.4,0.2,0.5797597485877232,1,0.3901601309828816,1,0.6458670217354209,0,0.44442709023371474,1,,,,,,
medium,200,36,0.5,0.4,0.2,0.4084100667127983,1,0.5039244152355573,1,0.5124096554443885,1,0.48859456696272185,1,,,,,,
medium,200,37,0.5,0.4,0.2,0.481626739981892,1,0.39003915854987836,1,0.5326757226818687,1,0.36792071343514177,1,,,,,,
medium,200,38,0.5,0.4,0.2,0.34223921139136154,0,0.4104138967421802,1,0.50583749542599,1,0.3973494262283948,1,,,,,,
medium,200,39,0.5,0.4,0.2,0.33566804765065955,0,0.2301785725917323,0,0.3498026326598604,0,0.324286048119854,1,,,,,,
medium,200,40,0.5,0.4,0.2,0.3050545753030642,0,0.4427003186271982,1,0.38010350535322807,1,0.442900539252367,1,,,,,,
medium,200,41,0.5,0.4,0.2,0.24177822207308602,0,0.42563409762631116,1,0.4217454808305672,1,0.37812597906337775,1,,,,,,
medium,200,42,0.5,0.4,0.2,0.45839267423888486,1,0.41575093044808775,1,0.6326814630177859,1,0.4690088424762243,1,,,,,,
medium,200,43,0.5,0.4,0.2,0.23006500010065417,0,0.45860703011575676,1,0.3425034549360478,0,0.4494694802987132,1,,,,,,
medium,200,44,0.5,0.4,0.2,0.37575582822099807,1,0.4044940194845861,1,0.4839397130054851,1,0.4778462985353549,1,,,,,,
medium,200,45,0.5,0.4,0.2,0.31603674007278204,0,0.35856774615426107,1,0.4140141804680789,1,0.37631025810150687,1,,,,,,
medium,200,46,0.5,0.4,0.2,0.282483366242288,0,0.38895009443272927,1,0.41273458445686484,1,0.4204778694774376,1,,,,,,
medium,200,47,0.5,0.4,0.2,0.2599114083377256,0,0.4186372356975514,1,0.3993037658155404,1,0.46004811741503965,1,,,,,,
medium,200,48,0.5,0.4,0.2,0.32239080572816214,0,0.328384162810686,1,0.4326861203645715,1,0.33998510806574667,1,,,,,,
medium,200,49,0.5,0.4,0.2,0.496862595887518,1,0.4747906189242525,1,0.5306563855305626,1,0.3999381632427043,1,,,,,,
medium,300,0,0.5,0.4,0.2,0.3755803367175409,1,0.27617500195024197,0,0.5314072766965917,1,0.3517427897813657,1,,,,,,
medium,300,1,0.5,0.4,0.2,0.3428631973967125,0,0.4737995388203149,1,0.4973227171889475,1,0.49601343729487685,1,,,,,,
medium,300,2,0.5,0.4,0.2,0.3101546364472125,0,0.428291945096205,1,0.5033664277885206,1,0.4509142397298343,1,,,,,,
medium,300,3,0.5,0.4,0.2,0.41662538685648043,1,0.3672986264096526,1,0.5862847054928597,1,0.4009121776634432,1,,,,,,
medium,300,4,0.5,0.4,0.2,0.4442330911552697,1,0.3290675715970375,1,0.5225322005083929,1,0.3659770874810613,1,,,,,,
medium,300,5,0.5,0.4,0.2,0.3441934987897218,0,0.44213402588226386,1,0.40804448572634944,1,0.45955994530148064,1,,,,,,
medium,300,6,0.5,0.4,0.2,0.4031179027702946,1,0.29214712000900017,1,0.4946469299448103,1,0.36283917260419807,1,,,,,,
medium,300,7,0.5,0.4,0.2,0.46667902216883644,1,0.3886520060225425,1,0.5798147192244996,1,0.44031160802861186,1,,,,,,
medium,300,8,0.5,0.4,0.2,0.29942566465336595,0,0.47672002215455367,1,0.4527572172202344,1,0.43550876418971746,1,,,,,,
medium,300,9,0.5,0.4,0.2,0.4577753304261309,1,0.34862368151409207,1,0.606908106248577,1,0.338672942191322,1,,,,,,
medium,300,10,0.5,0.4,0.2,0.48202282226002735,1,0.32880308974042455,1,0.5282512546305519,1,0.41174887541387367,1,,,,,,
medium,300,11,0.5,0.4,0.2,0.4660430212866276,1,0.48005854340217885,1,0.5931790235602438,1,0.5138059925993063,0,,,,,,
medium,300,12,0.5,0.4,0.2,0.3547043093961178,0,0.29660513531519583,1,0.4127946402687389,1,0.31291461250290714,1,,,,,,
medium,300,13,0.5,0.4,0.2,0.4905773405500735,1,0.3068775559865018,1,0.5541039877983547,1,0.36071804016380093,1,,,,,,
medium,300,14,0.5,0.4,0.2,0.3920949305803236,1,0.4357872618820816,1,0.49661630897468845,1,0.4711919053887599,1,,,,,,
medium,300,15,0.5,0.4,0.2,0.4221098158315832,1,0.3660400273299571,1,0.5726595770164198,1,0.42160591267582326,1,,,,,,
medium,300,16,0.5,0.4,0.2,0.45061337085650865,1,0.4225391361092818,1,0.5128075667528208,1,0.46220530883197264,1,,,,,,
medium,300,17,0.5,0.4,0.2,0.4118590863084206,1,0.48064623629936665,1,0.5429302398390515,1,0.481166711577545,1,,,,,,
medium,300,18,0.5,0.4,0.2,0.3869192256809885,1,0.2515475493360051,0,0.43616972917561264,1,0.27780027169716043,0,,,,,,
medium,300,19,0.5,0.4,0.2,0.39273530430843995,1,0.3598523512881901,1,0.48168166444808086,1,0.35621996702102965,1,,,,,,
medium,300,20,0.5,0.4,0.2,0.3620462935680829,0,0.3280400435201214,1,0.44710366136437985,1,0.3434631755423189,1,,,,,,
medium,300,21,0.5,0.4,0.2,0.46084160953419007,1,0.4157450581252757,1,0.571828054778431,1,0.49616562238209627,1,,,,,,
medium,300,22,0.5,0.4,0.2,0.3567810489786404,0,0.3772183373806402,1,0.475728535362095,1,0.39568223033928174,1,,,,,,
medium,300,23,0.5,0.4,0.2,0.41105913724832077,1,0.47137059810420756,1,0.5500018675521059,1,0.4236957468740482,1,,,,,,
medium,300,24,0.5,0.4,0.2,0.49443826261796964,1,0.2861768711954828,1,0.615543980474501,0,0.3449458377006426,1,,,,,,
medium,300,25,0.5,0.4,0.2,0.40317204719320404,1,0.34870957666026975,1,0.43596324157025185,1,0.4055703641853676,1,,,,,,
medium,300,26,0.5,0.4,0.2,0.49081406958796026,1,0.33554932786181174,1,0.555172193506921,1,0.39682204488094136,1,,,,,,
medium,300,27,0.5,0.4,0.2,0.43403930144316644,1,0.37372578399091233,1,0.5207519111241983,1,0.42034505788577897,1,,,,,,
medium,300,28,0.5,0.4,0.2,0.3898303563644556,1,0.4837670406041977,1,0.5857156787261637,1,0.5210868041898805,0,,,,,,
medium,300,29,0.5,0.4,0.2,0.4730430030814062,1,0.3300671205404031,1,0.468243797341826,1,0.3948362026779385,1,,,,,,
medium,300,30,0.5,0.4,0.2,0.38348634559592,0,0.3172535165049509,1,0.5188795610279363,1,0.38136170876825426,1,,,,,,
medium,300,31,0.5,0.4,0.2,0.2993547750337662,0,0.3285201142369159,1,0.46928796213396745,1,0.3385489634399391,1,,,,,,
medium,300,32,0.5,0.4,0.2,0.42536155897589584,1,0.31678453326052475,1,0.5025586173432761,1,0.3763201360268972,1,,,,,,
medium,300,33,0.5,0.4,0.2,0.4940726959695703,1,0.34680639663291635,1,0.48763581821251006,1,0.40175340061442066,1,,,,,,
medium,300,34,0.5,0.4,0.2,0.3559799166871981,0,0.27469125849494164,0,0.507382757534971,1,0.24908630155104725,0,,,,,,
medium,300,35,0.5,0.4,0.2,0.4148193967652341,1,0.39057920571086,1,0.4655640923892468,1,0.3806747289525579,1,,,,,,
medium,300,36,0.5,0.4,0.2,0.3443358417697074,0,0.4360991535023973,1,0.4534437193265731,1,0.4658201301641802,1,,,,,,
medium,300,37,0.5,0.4,0.2,0.47524377768838794,1,0.42083131269665247,1,0.5842924537674327,1,0.42636237129222554,1,,,,,,
medium,300,38,0.5,0.4,0.2,0.4679188232146905,1,0.32910251210549446,1,0.5065972015421089,1,0.40896816997099056,1,,,,,,
medium,300,39,0.5,0.4,0.2,0.3539208774246894,0,0.40291708466912096,1,0.501125386670265,1,0.4119605084853584,1,,,,,,
medium,300,40,0.5,0.4,0.2,0.345602201584903,0,0.45362825261323164,1,0.4535139412457586,1,0.4653121435360576,1,,,,,,
medium,300,41,0.5,0.4,0.2,0.3129725248010245,0,0.4915307127869102,1,0.5171425149098801,1,0.501399967264316,1,,,,,,
medium,300,42,0.5,0.4,0.2,0.4709468989366629,1,0.34541392159969175,1,0.49174266455062365,1,0.4213918076140957,1,,,,,,
medium,300,43,0.5,0.4,0.2,0.3320523796258255,0,0.5125300743341731,0,0.489179857421183,1,0.5250010223262785,0,,,,,,
medium,300,44,0.5,0.4,0.2,0.387404380689827,1,0.3171533609906662,1,0.5174754864169823,1,0.36818558455260847,1,,,,,,
medium,300,45,0.5,0.4,0.2,0.37837356100477093,0,0.3764084590115272,1,0.44656940237743953,1,0.43355303091059216,1,,,,,,
medium,300,46,0.5,0.4,0.2,0.37070781544517856,0,0.31832853168649106,1,0.4738357163046308,1,0.30968851695413135,1,,,,,,
medium,300,47,0.5,0.4,0.2,0.49112642263602324,1,0.41278732869263196,1,0.5802869639312906,1,0.4379252412252331,1,,,,,,
medium,300,48,0.5,0.4,0.2,0.423240338399658,1,0.3751672845450652,1,0.47193313472774323,1,0.4418228737362146,1,,,,,,
medium,300,49,0.5,0.4,0.2,0.42498924212173195,1,0.3516670287915125,1,0.5379275071258209,1,0.397595233714218,1,,,,,,
